mindate,maxdate,name,datacoverage,id
1900-01-01,2021-05-04,"Kaufman, TX 75142",1.0,ZIP:75142
2008-11-19,2021-05-05,"Kerens, TX 75144",0.9862,ZIP:75144
1893-01-01,2021-05-05,"Mesquite, TX 75149",1.0,ZIP:75149
2012-04-28,2021-05-04,"Mesquite, TX 75150",1.0,ZIP:75150
1964-11-01,2021-05-05,"Red Oak, TX 75154",1.0,ZIP:75154
2016-03-30,2021-05-05,"Mabank, TX 75156",1.0,ZIP:75156
2005-11-07,2021-05-04,"Rosser, TX 75157",0.9629,ZIP:75157
1941-10-10,2021-05-05,"Scurry, TX 75158",1.0,ZIP:75158
1941-08-01,2021-05-05,"Terrell, TX 75160",1.0,ZIP:75160
1897-05-01,2021-05-05,"Waxahachie, TX 75165",1.0,ZIP:75165
2014-10-04,2021-05-05,"Lavon, TX 75166",0.9718,ZIP:75166
1954-12-01,2021-05-05,"Waxahachie, TX 75167",1.0,ZIP:75167
1905-04-01,2021-05-05,"Wills Point, TX 75169",0.9707,ZIP:75169
2009-05-30,2021-05-05,"Mesquite, TX 75181",1.0,ZIP:75181
2020-09-18,2021-05-05,"Royse City, TX 75189",1.0,ZIP:75189
2020-06-08,2021-05-05,"Dallas, TX 75208",1.0,ZIP:75208
2013-09-01,2021-05-05,"Dallas, TX 75214",0.849,ZIP:75214
2014-11-03,2021-05-04,"Dallas, TX 75219",1.0,ZIP:75219
1939-08-01,2021-05-04,"Dallas, TX 75220",0.9996,ZIP:75220
2008-06-06,2021-05-05,"Dallas, TX 75224",0.9135,ZIP:75224
1941-01-01,2021-05-04,"Dallas, TX 75235",1.0,ZIP:75235
1998-01-01,2021-05-04,"Dallas, TX 75237",1.0,ZIP:75237
2018-11-04,2021-04-30,"Dallas, TX 75240",1.0,ZIP:75240
1990-07-01,2021-05-04,"Dallas, TX 75249",0.9732,ZIP:75249
1894-01-01,2021-05-04,"Dallas, TX 75261",1.0,ZIP:75261
1900-03-01,2021-05-05,"Greenville, TX 75401",0.9601,ZIP:75401
2008-01-31,2021-05-05,"Princeton, TX 75407",1.0,ZIP:75407
1898-06-01,2021-05-04,"Anna, TX 75409",1.0,ZIP:75409
2018-07-12,2021-05-04,"Bells, TX 75414",0.3259,ZIP:75414
1903-01-10,2021-05-05,"Bonham, TX 75418",1.0,ZIP:75418
2016-11-09,2021-05-05,"Blue Ridge, TX 75424",0.9225,ZIP:75424
1903-03-01,2021-05-05,"Clarksville, TX 75426",1.0,ZIP:75426
1944-02-08,2021-05-04,"Cooper, TX 75432",1.0,ZIP:75432
2008-09-02,2021-05-05,"Cumby, TX 75433",1.0,ZIP:75433
2015-12-06,2021-05-05,"Dodd City, TX 75438",1.0,ZIP:75438
1946-07-13,2021-05-05,"Farmersville, TX 75442",0.9225,ZIP:75442
1898-04-01,2021-05-05,"Honey Grove, TX 75446",1.0,ZIP:75446
2020-07-25,2021-05-04,"Melissa, TX 75454",1.0,ZIP:75454
1905-03-10,2021-05-05,"Mount Pleasant, TX 75455",1.0,ZIP:75455
1909-12-02,2021-05-04,"Mount Vernon, TX 75457",0.9967,ZIP:75457
2015-03-17,2021-05-05,"Howe, TX 75459",1.0,ZIP:75459
1896-12-01,2021-05-05,"Paris, TX 75460",1.0,ZIP:75460
2012-10-25,2021-05-05,"Paris, TX 75462",1.0,ZIP:75462
1975-05-01,2021-05-03,"Point, TX 75472",1.0,ZIP:75472
1970-12-01,2021-05-04,"Powderly, TX 75473",1.0,ZIP:75473
2018-07-11,2021-05-04,"Scroggins, TX 75480",0.8647,ZIP:75480
1893-01-01,2021-05-05,"Sulphur Springs, TX 75482",1.0,ZIP:75482
1947-10-01,2021-05-05,"Winnsboro, TX 75494",1.0,ZIP:75494
2009-06-16,2021-05-05,"Van Alstyne, TX 75495",1.0,ZIP:75495
2013-09-29,2021-05-05,"Yantis, TX 75497",1.0,ZIP:75497
1940-06-14,2021-05-05,"Texarkana, TX 75501",1.0,ZIP:75501
1930-09-01,2021-05-05,"Atlanta, TX 75551",1.0,ZIP:75551
2001-03-01,2021-05-04,"Avery, TX 75554",0.9886,ZIP:75554
1909-12-01,2021-05-05,"De Kalb, TX 75559",1.0,ZIP:75559
2017-10-18,2021-05-05,"Douglassville, TX 75560",0.9509,ZIP:75560
1940-06-14,2021-05-05,"Linden, TX 75563",1.0,ZIP:75563
1949-06-01,2021-05-05,"Maud, TX 75567",1.0,ZIP:75567
1909-04-01,2021-05-04,"New Boston, TX 75570",1.0,ZIP:75570
1947-08-01,2021-05-05,"Queen City, TX 75572",1.0,ZIP:75572
1902-01-01,2021-05-05,"Longview, TX 75601",0.9814,ZIP:75601
1943-03-05,2021-05-05,"Longview, TX 75602",1.0,ZIP:75602
1991-02-07,2021-05-04,"Longview, TX 75603",1.0,ZIP:75603
2011-08-15,2021-05-05,"Longview, TX 75605",1.0,ZIP:75605
2017-04-11,2021-05-03,"Avinger, TX 75630",1.0,ZIP:75630
1908-01-01,2021-05-05,"Carthage, TX 75633",1.0,ZIP:75633
1944-11-09,2021-05-05,"Daingerfield, TX 75638",1.0,ZIP:75638
2011-10-28,2021-05-05,"Diana, TX 75640",1.0,ZIP:75640
1929-03-16,2021-05-05,"Gilmer, TX 75644",1.0,ZIP:75644
1941-07-30,2021-05-05,"Gilmer, TX 75645",0.9986,ZIP:75645
1962-08-01,2021-05-05,"Henderson, TX 75652",1.0,ZIP:75652
1908-07-01,2021-05-05,"Henderson, TX 75654",1.0,ZIP:75654
1903-11-01,2021-05-05,"Jefferson, TX 75657",1.0,ZIP:75657
1942-05-16,2021-05-05,"Karnack, TX 75661",1.0,ZIP:75661
2014-04-07,2021-05-05,"Kilgore, TX 75662",1.0,ZIP:75662
2014-04-14,2021-05-04,"Long Branch, TX 75669",1.0,ZIP:75669
1932-05-01,2021-05-05,"Marshall, TX 75672",1.0,ZIP:75672
2009-04-04,2021-05-05,"Waskom, TX 75692",0.7146,ZIP:75692
1984-03-01,2021-05-05,"Tyler, TX 75701",1.0,ZIP:75701
2017-06-01,2021-05-05,"Tyler, TX 75702",0.8616,ZIP:75702
2009-03-20,2021-05-05,"Tyler, TX 75703",1.0,ZIP:75703
1934-09-01,2021-05-04,"Tyler, TX 75704",1.0,ZIP:75704
2017-09-01,2021-05-05,"Tyler, TX 75707",1.0,ZIP:75707
1903-12-01,2021-05-05,"Athens, TX 75751",1.0,ZIP:75751
1969-05-01,2021-05-05,"Athens, TX 75752",0.993,ZIP:75752
1972-01-12,2021-05-04,"Ben Wheeler, TX 75754",1.0,ZIP:75754
1940-09-15,2021-05-05,"Big Sandy, TX 75755",1.0,ZIP:75755
2007-10-05,2021-05-05,"Bullard, TX 75757",0.4974,ZIP:75757
1910-01-01,2021-05-05,"Flint, TX 75762",1.0,ZIP:75762
1944-03-01,2021-05-03,"Frankston, TX 75763",1.0,ZIP:75763
1924-03-09,2021-05-05,"Hawkins, TX 75765",1.0,ZIP:75765
1897-09-01,2021-05-05,"Jacksonville, TX 75766",1.0,ZIP:75766
1940-01-01,2021-05-05,"Lindale, TX 75771",1.0,ZIP:75771
1940-04-16,2021-05-04,"Murchison, TX 75778",0.9791,ZIP:75778
1948-05-01,2021-05-05,"Quitman, TX 75783",1.0,ZIP:75783
1897-09-01,2021-04-30,"Rusk, TX 75785",1.0,ZIP:75785
1992-01-01,2021-05-05,"Whitehouse, TX 75791",1.0,ZIP:75791
1904-12-20,2021-05-05,"Palestine, TX 75801",1.0,ZIP:75801
1930-01-01,2021-05-04,"Palestine, TX 75803",1.0,ZIP:75803
1937-05-01,2021-05-05,"Centerville, TX 75833",1.0,ZIP:75833
1904-08-01,2021-05-05,"Crockett, TX 75835",1.0,ZIP:75835
1915-04-01,2021-05-05,"Kennard, TX 75847",1.0,ZIP:75847
1971-02-01,2021-05-05,"Oakwood, TX 75855",1.0,ZIP:75855
1900-05-01,2021-05-05,"Trinity, TX 75862",1.0,ZIP:75862
1940-07-01,2021-05-05,"Lufkin, TX 75904",1.0,ZIP:75904
1942-07-05,2021-05-05,"Broaddus, TX 75929",1.0,ZIP:75929
1929-01-01,2021-05-04,"Call, TX 75933",1.0,ZIP:75933
1922-07-01,2021-05-05,"Center, TX 75935",1.0,ZIP:75935
1904-04-01,2021-05-05,"Chester, TX 75936",1.0,ZIP:75936
2017-06-15,2021-05-05,"Colmesneil, TX 75938",0.8431,ZIP:75938
1948-08-01,2021-05-04,"Diboll, TX 75941",1.0,ZIP:75941
1964-12-05,2021-05-05,"Hemphill, TX 75948",1.0,ZIP:75948
1898-01-01,2021-05-05,"Jasper, TX 75951",1.0,ZIP:75951
1940-06-04,2021-05-04,"Moscow, TX 75960",1.0,ZIP:75960
1900-04-08,2021-05-05,"Nacogdoches, TX 75961",1.0,ZIP:75961
2009-07-30,2021-05-03,"Nacogdoches, TX 75964",1.0,ZIP:75964
1962-08-01,2021-05-05,"San Augustine, TX 75972",0.4383,ZIP:75972
1917-04-01,2021-05-05,"Woodville, TX 75979",1.0,ZIP:75979
1940-01-01,2021-05-05,"Zavalla, TX 75980",1.0,ZIP:75980
2009-07-29,2021-05-05,"Arlington, TX 76001",0.9838,ZIP:76001
2001-07-01,2021-05-05,"Arlington, TX 76012",1.0,ZIP:76012
1940-01-01,2021-05-04,"Arlington, TX 76013",1.0,ZIP:76013
2019-05-11,2021-05-04,"Arlington, TX 76016",0.8166,ZIP:76016
1997-08-01,2021-05-04,"Arlington, TX 76018",1.0,ZIP:76018
2008-05-08,2021-05-04,"Bedford, TX 76021",1.0,ZIP:76021
1943-12-01,2021-05-05,"Burleson, TX 76028",1.0,ZIP:76028
1913-08-01,2021-05-05,"Cleburne, TX 76031",1.0,ZIP:76031
1962-01-01,2021-04-09,"Cleburne, TX 76033",1.0,ZIP:76033
1948-06-01,2021-05-03,"Cresson, TX 76035",1.0,ZIP:76035
2008-04-01,2021-05-02,"Crowley, TX 76036",1.0,ZIP:76036
1963-12-01,2021-05-04,"Glen Rose, TX 76043",1.0,ZIP:76043
2009-10-13,2021-05-05,"Godley, TX 76044",1.0,ZIP:76044
1943-12-01,2021-05-05,"Granbury, TX 76048",1.0,ZIP:76048
1973-10-01,2021-05-05,"Granbury, TX 76049",1.0,ZIP:76049
2008-05-28,2021-05-02,"Grandview, TX 76050",1.0,ZIP:76050
1897-01-01,2021-05-05,"Grapevine, TX 76051",1.0,ZIP:76051
2010-02-01,2021-05-05,"Haslet, TX 76052",1.0,ZIP:76052
2009-11-06,2021-05-04,"Hurst, TX 76053",0.874,ZIP:76053
1940-06-01,2021-05-05,"Mansfield, TX 76063",1.0,ZIP:76063
1948-06-01,2021-05-05,"Maypearl, TX 76064",0.2195,ZIP:76064
1940-06-01,2021-05-05,"Midlothian, TX 76065",1.0,ZIP:76065
1948-03-10,2021-05-04,"Mineral Wells, TX 76067",1.0,ZIP:76067
2009-09-12,2021-05-04,"Paradise, TX 76073",1.0,ZIP:76073
1962-11-01,2021-05-02,"Rainbow, TX 76077",0.9789,ZIP:76077
1957-05-01,2021-05-05,"Springtown, TX 76082",1.0,ZIP:76082
1902-01-01,2021-05-05,"Weatherford, TX 76086",1.0,ZIP:76086
2007-01-17,2021-05-05,"Weatherford, TX 76087",1.0,ZIP:76087
2014-06-23,2021-05-05,"Weatherford, TX 76088",1.0,ZIP:76088
2011-07-15,2021-05-05,"Southlake, TX 76092",1.0,ZIP:76092
1945-03-01,2021-05-04,"Fort Worth, TX 76106",1.0,ZIP:76106
2008-06-29,2021-05-03,"Fort Worth, TX 76107",1.0,ZIP:76107
1946-08-27,2021-05-04,"Fort Worth, TX 76108",1.0,ZIP:76108
2012-08-01,2021-05-05,"Fort Worth, TX 76109",0.9294,ZIP:76109
2016-01-25,2021-05-05,"Fort Worth, TX 76112",0.6552,ZIP:76112
1968-05-01,2021-05-04,"Fort Worth, TX 76116",1.0,ZIP:76116
2010-07-19,2021-05-02,"Fort Worth, TX 76118",0.8627,ZIP:76118
1997-03-29,2021-05-05,"Fort Worth, TX 76123",0.9882,ZIP:76123
1949-06-25,2021-05-04,"Fort Worth, TX 76126",1.0,ZIP:76126
2008-06-09,2021-05-05,"Fort Worth, TX 76133",1.0,ZIP:76133
1998-11-01,2021-05-05,"Fort Worth, TX 76135",1.0,ZIP:76135
1965-01-01,2021-05-05,"Fort Worth, TX 76137",1.0,ZIP:76137
2016-10-09,2021-05-04,"Fort Worth, TX 76148",1.0,ZIP:76148
1997-10-01,2021-05-04,"Fort Worth, TX 76177",1.0,ZIP:76177
1900-02-01,2021-05-05,"Fort Worth, TX 76179",1.0,ZIP:76179
2013-06-02,2021-05-05,"North Richland Hills, TX 76180",1.0,ZIP:76180
2008-04-01,2021-05-05,"North Richland Hills, TX 76182",1.0,ZIP:76182
1949-03-26,2021-05-05,"Denton, TX 76201",1.0,ZIP:76201
1964-12-15,2021-05-05,"Denton, TX 76205",1.0,ZIP:76205
1913-06-01,2021-05-04,"Denton, TX 76207",1.0,ZIP:76207
2007-03-28,2021-05-05,"Denton, TX 76208",1.0,ZIP:76208
2013-01-12,2021-05-05,"Denton, TX 76209",1.0,ZIP:76209
2010-06-28,2021-05-05,"Denton, TX 76210",1.0,ZIP:76210
2013-02-11,2021-05-05,"Argyle, TX 76226",1.0,ZIP:76226
1941-08-01,2021-05-05,"Aubrey, TX 76227",1.0,ZIP:76227
1897-01-01,2021-05-04,"Bowie, TX 76230",1.0,ZIP:76230
1904-10-01,2021-05-04,"Decatur, TX 76234",1.0,ZIP:76234
1949-06-01,2021-04-27,"Forestburg, TX 76239",0.6175,ZIP:76239
1897-01-01,2021-05-05,"Gainesville, TX 76240",1.0,ZIP:76240
2010-12-13,2021-05-04,"Keller, TX 76244",1.0,ZIP:76244
2005-10-01,2021-05-05,"Gordonville, TX 76245",1.0,ZIP:76245
2001-11-01,2021-05-04,"Justin, TX 76247",1.0,ZIP:76247
1951-06-01,2021-05-05,"Ponder, TX 76259",0.9953,ZIP:76259
1941-11-01,2021-05-05,"Roanoke, TX 76262",1.0,ZIP:76262
1947-07-01,2021-05-04,"Sanger, TX 76266",1.0,ZIP:76266
1940-01-01,2021-05-04,"Whitesboro, TX 76273",1.0,ZIP:76273
2009-12-14,2021-05-05,"Wichita Falls, TX 76301",1.0,ZIP:76301
2009-04-01,2021-05-05,"Wichita Falls, TX 76308",1.0,ZIP:76308
1939-05-07,2021-05-05,"Wichita Falls, TX 76310",1.0,ZIP:76310
1930-09-01,2021-05-04,"Sheppard AFB, TX 76311",1.0,ZIP:76311
2003-06-01,2021-05-05,"Burkburnett, TX 76354",1.0,ZIP:76354
1945-04-01,2021-05-05,"Electra, TX 76360",1.0,ZIP:76360
2017-07-03,2021-04-09,"Harrold, TX 76364",1.0,ZIP:76364
1896-01-01,2021-05-03,"Munday, TX 76371",1.0,ZIP:76371
1997-04-01,2021-05-04,"Scotland, TX 76379",1.0,ZIP:76379
1905-06-02,2021-05-05,"Seymour, TX 76380",1.0,ZIP:76380
1904-03-01,2021-05-04,"Vernon, TX 76384",1.0,ZIP:76384
1918-05-01,2021-05-05,"Stephenville, TX 76401",1.0,ZIP:76401
1923-06-01,2021-05-04,"Breckenridge, TX 76424",1.0,ZIP:76424
1908-09-01,2021-05-05,"Bridgeport, TX 76426",1.0,ZIP:76426
1893-01-01,2021-05-05,"Albany, TX 76430",1.0,ZIP:76430
1940-01-01,2021-05-04,"Blanket, TX 76432",1.0,ZIP:76432
1910-07-01,2021-05-04,"Bluff Dale, TX 76433",1.0,ZIP:76433
2010-02-23,2021-05-02,"Carlton, TX 76436",1.0,ZIP:76436
1946-03-01,2021-05-05,"Cisco, TX 76437",1.0,ZIP:76437
1901-04-01,2021-05-03,"Comanche, TX 76442",1.0,ZIP:76442
1939-04-01,2021-05-05,"Cross Plains, TX 76443",1.0,ZIP:76443
1992-01-01,2021-05-05,"De Leon, TX 76444",1.0,ZIP:76444
1939-01-01,2021-05-05,"Graford, TX 76449",1.0,ZIP:76449
1946-09-01,2021-05-01,"Graham, TX 76450",1.0,ZIP:76450
1910-09-01,2021-05-05,"Jacksboro, TX 76458",1.0,ZIP:76458
1949-03-19,2021-05-05,"Lipan, TX 76462",1.0,ZIP:76462
2007-09-11,2021-05-02,"Moran, TX 76464",1.0,ZIP:76464
1940-07-01,2021-05-01,"Ranger, TX 76470",1.0,ZIP:76470
1942-02-20,2021-05-02,"Rising Star, TX 76471",1.0,ZIP:76471
1908-09-01,2021-05-02,"Santo, TX 76472",1.0,ZIP:76472
1924-01-01,2021-05-04,"Throckmorton, TX 76483",1.0,ZIP:76483
2007-08-18,2021-05-04,"Perrin, TX 76486",1.0,ZIP:76486
1948-06-01,2021-05-04,"Woodson, TX 76491",0.9503,ZIP:76491
1951-04-05,2021-05-04,"Temple, TX 76501",1.0,ZIP:76501
1946-09-01,2021-05-05,"Temple, TX 76502",1.0,ZIP:76502
1893-01-01,2021-05-04,"Temple, TX 76504",0.9622,ZIP:76504
1963-07-01,2021-05-05,"Belton, TX 76513",1.0,ZIP:76513
1941-08-01,2021-05-05,"Burlington, TX 76519",1.0,ZIP:76519
1908-02-01,2021-05-05,"Cameron, TX 76520",1.0,ZIP:76520
1915-09-01,2021-05-04,"Copperas Cove, TX 76522",1.0,ZIP:76522
1943-10-02,2021-05-05,"Davilla, TX 76523",1.0,ZIP:76523
2007-08-13,2021-05-04,"Eddy, TX 76524",1.0,ZIP:76524
2011-08-29,2021-05-05,"Flat, TX 76526",1.0,ZIP:76526
1963-03-27,2021-05-02,"Florence, TX 76527",1.0,ZIP:76527
1900-02-01,2021-05-05,"Gatesville, TX 76528",1.0,ZIP:76528
1963-05-08,2021-05-05,"Kempner, TX 76539",1.0,ZIP:76539
1912-01-01,2021-05-04,"Killeen, TX 76541",1.0,ZIP:76541
1983-10-01,2021-05-04,"Killeen, TX 76542",1.0,ZIP:76542
1970-09-01,2021-05-02,"Killeen, TX 76543",1.0,ZIP:76543
1949-01-01,2021-04-26,"Fort Hood, TX 76544",1.0,ZIP:76544
2008-07-24,2021-05-05,"Harker Heights, TX 76548",1.0,ZIP:76548
1950-09-26,2021-04-21,"Killeen, TX 76549",1.0,ZIP:76549
1897-01-01,2021-05-05,"Lampasas, TX 76550",1.0,ZIP:76550
2015-01-22,2021-05-05,"Milano, TX 76556",1.0,ZIP:76556
1941-12-13,2021-04-28,"Moody, TX 76557",1.0,ZIP:76557
1963-03-27,2021-05-05,"Rockdale, TX 76567",1.0,ZIP:76567
1910-05-01,2021-05-05,"Salado, TX 76571",1.0,ZIP:76571
1929-01-01,2021-05-05,"Taylor, TX 76574",1.0,ZIP:76574
1968-02-01,2021-05-01,"Thorndale, TX 76577",1.0,ZIP:76577
2008-03-06,2021-05-02,"Thrall, TX 76578",1.0,ZIP:76578
1940-06-22,2021-05-04,"Troy, TX 76579",0.9972,ZIP:76579
1992-01-01,2021-05-05,"Aquilla, TX 76622",1.0,ZIP:76622
2015-11-06,2021-05-05,"Axtell, TX 76624",0.9064,ZIP:76624
2011-07-18,2021-05-05,"Blooming Grove, TX 76626",1.0,ZIP:76626
1970-02-01,2021-05-04,"Blum, TX 76627",1.0,ZIP:76627
2016-11-28,2021-05-05,"Chilton, TX 76632",1.0,ZIP:76632
2009-12-30,2021-05-05,"China Spring, TX 76633",1.0,ZIP:76633
1911-03-01,2021-05-04,"Clifton, TX 76634",1.0,ZIP:76634
2003-06-01,2021-05-04,"Cranfills Gap, TX 76637",1.0,ZIP:76637
1992-01-01,2021-05-05,"Crawford, TX 76638",1.0,ZIP:76638
1946-10-09,2021-05-05,"Frost, TX 76641",1.0,ZIP:76641
1879-05-05,2021-05-02,"Hewitt, TX 76643",1.0,ZIP:76643
1903-06-01,2021-05-04,"Hillsboro, TX 76645",1.0,ZIP:76645
1900-12-01,2021-05-05,"Kopperl, TX 76652",1.0,ZIP:76652
2016-05-03,2021-05-02,"Kosse, TX 76653",1.0,ZIP:76653
2008-09-16,2021-05-05,"Lorena, TX 76655",1.0,ZIP:76655
1941-09-01,2021-05-05,"Lott, TX 76656",1.0,ZIP:76656
1893-01-01,2021-05-05,"Mc Gregor, TX 76657",1.0,ZIP:76657
1902-08-19,2021-05-05,"Marlin, TX 76661",1.0,ZIP:76661
1904-08-01,2021-05-05,"Mexia, TX 76667",1.0,ZIP:76667
2020-01-03,2021-05-04,"Prairie Hill, TX 76678",0.9918,ZIP:76678
1941-08-01,2021-05-05,"Valley Mills, TX 76689",1.0,ZIP:76689
1940-05-15,2021-05-02,"West, TX 76691",1.0,ZIP:76691
2014-06-20,2021-05-04,"Waco, TX 76706",0.3796,ZIP:76706
1934-04-01,2021-05-04,"Waco, TX 76707",1.0,ZIP:76707
1908-01-01,2021-05-04,"Waco, TX 76708",1.0,ZIP:76708
1995-11-01,2021-05-05,"Waco, TX 76710",1.0,ZIP:76710
2014-06-24,2021-05-05,"Woodway, TX 76712",1.0,ZIP:76712
1893-01-01,2021-05-05,"Brownwood, TX 76801",1.0,ZIP:76801
2004-10-01,2021-05-05,"Early, TX 76802",0.9307,ZIP:76802
1897-01-01,2021-05-05,"Ballinger, TX 76821",1.0,ZIP:76821
1893-01-01,2021-05-02,"Brady, TX 76825",1.0,ZIP:76825
1948-03-01,2021-05-02,"Burkett, TX 76828",1.0,ZIP:76828
1948-03-01,2021-05-05,"Castell, TX 76831",1.0,ZIP:76831
1948-06-01,2021-05-02,"Cherokee, TX 76832",1.0,ZIP:76832
1894-03-02,2021-05-05,"Coleman, TX 76834",1.0,ZIP:76834
1923-04-01,2021-05-05,"Eden, TX 76837",1.0,ZIP:76837
1852-04-01,2021-05-05,"Fort Mc Kavett, TX 76841",1.0,ZIP:76841
1923-04-01,2021-05-05,"Goldthwaite, TX 76844",1.0,ZIP:76844
1897-01-28,2021-05-05,"Junction, TX 76849",1.0,ZIP:76849
1941-08-08,2021-05-02,"Lohn, TX 76852",1.0,ZIP:76852
1948-03-01,2021-05-05,"Lometa, TX 76853",1.0,ZIP:76853
1941-11-11,2021-05-05,"Mason, TX 76856",1.0,ZIP:76856
1893-01-17,2021-05-04,"Menard, TX 76859",1.0,ZIP:76859
1998-03-01,2021-04-18,"Millersview, TX 76862",1.0,ZIP:76862
1948-03-01,2021-05-02,"Mullin, TX 76864",0.9825,ZIP:76864
1948-03-01,2021-05-05,"Richland Springs, TX 76871",1.0,ZIP:76871
1901-01-01,2021-05-05,"San Saba, TX 76877",1.0,ZIP:76877
1913-03-01,2021-05-03,"Santa Anna, TX 76878",1.0,ZIP:76878
1947-10-01,2021-05-04,"Star, TX 76880",1.0,ZIP:76880
2007-05-22,2021-05-02,"Valley Spring, TX 76885",0.6754,ZIP:76885
1949-01-01,2021-05-05,"Voss, TX 76888",0.9818,ZIP:76888
1953-07-01,2021-05-03,"San Angelo, TX 76901",1.0,ZIP:76901
1904-01-06,2021-05-05,"San Angelo, TX 76904",1.0,ZIP:76904
1916-04-05,2021-05-05,"Big Lake, TX 76932",1.0,ZIP:76932
1948-03-01,2021-05-04,"Bronte, TX 76933",1.0,ZIP:76933
1940-01-01,2021-05-05,"Carlsbad, TX 76934",1.0,ZIP:76934
1948-03-01,2021-05-05,"Christoval, TX 76935",1.0,ZIP:76935
1941-09-01,2021-05-04,"Eldorado, TX 76936",1.0,ZIP:76936
2013-05-24,2021-05-05,"Mereta, TX 76940",0.7534,ZIP:76940
1941-01-01,2021-04-13,"Mertzon, TX 76941",1.0,ZIP:76941
1941-09-17,2021-05-05,"Ozona, TX 76943",1.0,ZIP:76943
1908-03-01,2021-05-02,"Robert Lee, TX 76945",1.0,ZIP:76945
2008-04-10,2021-05-04,"Houston, TX 77005",1.0,ZIP:77005
2008-03-03,2021-05-04,"Houston, TX 77009",1.0,ZIP:77009
2012-06-08,2021-05-05,"Houston, TX 77015",1.0,ZIP:77015
2007-12-15,2021-05-05,"Houston, TX 77024",1.0,ZIP:77024
2013-04-06,2021-04-09,"Houston, TX 77025",1.0,ZIP:77025
1973-01-01,2021-05-04,"Houston, TX 77032",1.0,ZIP:77032
2008-05-15,2021-05-05,"Houston, TX 77043",1.0,ZIP:77043
1947-07-01,2021-05-05,"Houston, TX 77055",1.0,ZIP:77055
2009-09-17,2021-05-05,"Houston, TX 77058",0.9024,ZIP:77058
2012-04-16,2021-05-05,"Houston, TX 77059",1.0,ZIP:77059
1930-08-01,2021-05-04,"Houston, TX 77061",1.0,ZIP:77061
2006-09-21,2021-05-05,"Houston, TX 77062",1.0,ZIP:77062
2013-04-12,2021-04-17,"Houston, TX 77065",0.4822,ZIP:77065
2013-03-06,2021-05-05,"Houston, TX 77068",0.9501,ZIP:77068
2008-10-13,2021-05-04,"Houston, TX 77075",1.0,ZIP:77075
2017-02-18,2021-05-02,"Houston, TX 77077",1.0,ZIP:77077
2020-07-26,2021-05-02,"Houston, TX 77079",1.0,ZIP:77079
1943-01-01,2021-05-05,"Houston, TX 77080",1.0,ZIP:77080
1967-04-01,2021-05-03,"Houston, TX 77083",1.0,ZIP:77083
2013-04-14,2021-05-05,"Houston, TX 77089",0.981,ZIP:77089
1948-06-01,2021-05-02,"Houston, TX 77094",1.0,ZIP:77094
2009-03-25,2021-05-05,"Houston, TX 77095",0.6496,ZIP:77095
1897-08-16,2021-05-04,"Conroe, TX 77301",0.9383,ZIP:77301
1997-01-01,2021-05-04,"Conroe, TX 77303",1.0,ZIP:77303
1983-08-11,2021-05-05,"Conroe, TX 77304",1.0,ZIP:77304
1903-01-01,2021-05-05,"Huntsville, TX 77320",1.0,ZIP:77320
1963-11-01,2021-05-05,"Cleveland, TX 77328",0.99,ZIP:77328
1940-07-01,2021-05-05,"Huntsville, TX 77340",1.0,ZIP:77340
2007-10-15,2021-05-05,"Humble, TX 77346",0.92,ZIP:77346
1937-03-22,2021-05-05,"Livingston, TX 77351",1.0,ZIP:77351
2013-04-15,2021-05-05,"Magnolia, TX 77355",1.0,ZIP:77355
1954-06-01,2021-05-05,"Montgomery, TX 77356",1.0,ZIP:77356
2008-03-22,2021-05-05,"Onalaska, TX 77360",1.0,ZIP:77360
2013-04-16,2021-05-05,"Pinehurst, TX 77362",0.9028,ZIP:77362
2013-09-02,2021-05-05,"Pointblank, TX 77364",1.0,ZIP:77364
1947-09-01,2021-05-02,"Splendora, TX 77372",1.0,ZIP:77372
2019-07-11,2021-05-05,"Spring, TX 77373",0.9323,ZIP:77373
1941-12-01,2021-05-03,"Tomball, TX 77375",1.0,ZIP:77375
2009-04-16,2021-05-02,"Tomball, TX 77377",1.0,ZIP:77377
1907-01-01,2021-05-05,"Willis, TX 77378",1.0,ZIP:77378
1998-01-01,2021-05-05,"Spring, TX 77379",1.0,ZIP:77379
2009-11-05,2021-05-05,"Spring, TX 77380",1.0,ZIP:77380
2009-10-12,2021-05-05,"Spring, TX 77381",1.0,ZIP:77381
2012-06-10,2021-05-05,"Spring, TX 77382",1.0,ZIP:77382
1995-01-01,2021-05-05,"Conroe, TX 77384",0.8402,ZIP:77384
2012-06-30,2021-05-05,"Spring, TX 77386",1.0,ZIP:77386
1935-02-01,2021-05-05,"Richmond, TX 77406",1.0,ZIP:77406
1978-11-01,2021-05-05,"Bellville, TX 77418",1.0,ZIP:77418
2015-10-28,2021-05-04,"Blessing, TX 77419",1.0,ZIP:77419
1893-01-01,2021-05-05,"Brazoria, TX 77422",1.0,ZIP:77422
2007-11-19,2021-05-05,"Chappell Hill, TX 77426",1.0,ZIP:77426
2002-03-01,2021-05-05,"Cypress, TX 77429",1.0,ZIP:77429
1948-06-01,2021-05-05,"Eagle Lake, TX 77434",1.0,ZIP:77434
1896-03-01,2021-05-05,"El Campo, TX 77437",1.0,ZIP:77437
2009-12-01,2021-05-04,"Garwood, TX 77442",1.0,ZIP:77442
2012-06-01,2021-05-02,"Hockley, TX 77447",0.8275,ZIP:77447
